808,Rouen,269780228,20,R,HAUTEVILLE,6710988,B20
799,Rue de Dijon,269780239,20,R,HAUTEVILLE,6710988,B20
28,Spuller,269780227,20,R,HAUTEVILLE,6710988,B20
206,Square Darcy,269780225,20,R,HAUTEVILLE,6710988,B20
1046,Bretenière,269814540,21,A,BRETENIERE,6710988,B21
469,De Gaulle,269814535,21,A,BRETENIERE,6710988,B21
1039,Ecluse,269814531,21,A,BRETENIERE,6710988,B21
1050,la Garande,269814539,21,A,BRETENIERE,6710988,B21
10003,LONGVIC Centre,269814529,21,A,BRETENIERE,6710988,B21
195,Longvic Mairie,269814530,21,A,BRETENIERE,6710988,B21
1315,Longvic Zone Industrielle,269814532,21,A,BRETENIERE,6710988,B21
468,Ouges Mairie,269814534,21,A,BRETENIERE,6710988,B21
462,Pautet,269814537,21,A,BRETENIERE,6710988,B21
470,Petit Ouges,269814536,21,A,BRETENIERE,6710988,B21
1049,Silo,269814538,21,A,BRETENIERE,6710988,B21
467,Tilleul,269814533,21,A,BRETENIERE,6710988,B21
1046,Bretenière,269847553,21,R,LONGVIC Centre,6710988,B21
464,De Gaulle,269847558,21,R,LONGVIC Centre,6710988,B21
1037,Ecluse,269847562,21,R,LONGVIC Centre,6710988,B21
1047,la Garande,269847554,21,R,LONGVIC Centre,6710988,B21
10003,LONGVIC Centre,269847565,21,R,LONGVIC Centre,6710988,B21
127,Longvic Mairie,269847563,21,R,LONGVIC Centre,6710988,B21
1314,Longvic Zone Industrielle,269847561,21,R,LONGVIC Centre,6710988,B21
465,Ouges Mairie,269847559,21,R,LONGVIC Centre,6710988,B21
1051,Pautet,269847556,21,R,LONGVIC Centre,6710988,B21
463,Petit Ouges,269847557,21,R,LONGVIC Centre,6710988,B21
1292,Prevots,269847564,21,R,LONGVIC Centre,6710988,B21
1048,Silo,269847555,21,R,LONGVIC Centre,6710988,B21
466,Tilleul,269847560,21,R,LONGVIC Centre,6710988,B21
1147,CHEVIGNY Pont Neuf,269879559,22,A,FENAY,6710988,B22
1146,Colleys,269879558,22,A,FENAY,6710988,B22
1145,Domois,269879557,22,A,FENAY,6710988,B22
1039,Ecluse,269879555,22,A,FENAY,6710988,B22
1139,Fenay,269879560,22,A,FENAY,6710988,B22
10003,LONGVIC Centre,269879553,22,A,FENAY,6710988,B22
195,Longvic Mairie,269879554,22,A,FENAY,6710988,B22
1315,Longvic Zone Industrielle,269879556,22,A,FENAY,6710988,B22
1141,CHEVIGNY Pont Neuf,269912579,22,R,LONGVIC Centre,6710988,B22
1142,Colleys,269912580,22,R,LONGVIC Centre,6710988,B22
1143,Domois,269912581,22,R,LONGVIC Centre,6710988,B22
1037,Ecluse,269912583,22,R,LONGVIC Centre,6710988,B22
1139,Fenay,269912577,22,R,LONGVIC Centre,6710988,B22
1140,La Pringolle,269912578,22,R,LONGVIC Centre,6710988,B22
10003,LONGVIC Centre,269912586,22,R,LONGVIC Centre,6710988,B22
127,Longvic Mairie,269912584,22,R,LONGVIC Centre,6710988,B22
1314,Longvic Zone Industrielle,269912582,22,R,LONGVIC Centre,6710988,B22
1292,Prevots,269912585,22,R,LONGVIC Centre,6710988,B22
244,Alphonse Mairey,269943556,23,A,CHENOVE Vieux Bourg,6710988,B23
246,Bazin,269943558,23,A,CHENOVE Vieux Bourg,6710988,B23
498,Carraz,269943555,23,A,CHENOVE Vieux Bourg,6710988,B23
523,Carraz,269944323,23,A,CHENOVE Vieux Bourg,6710988,B23
245,Gambetta,269943557,23,A,CHENOVE Vieux Bourg,6710988,B23
124,Les Ateliers,269943553,23,A,CHENOVE Vieux Bourg,6710988,B23
0,Navette CEM,269944324|269944321,23,A,CHENOVE Vieux Bourg,6710988,B23
248,Rue de Longvic,269943559,23,A,CHENOVE Vieux Bourg,6710988,B23
1270,Sembat,269944322|269943554,23,A,CHENOVE Vieux Bourg,6710988,B23
515,Vieux Bourg,269943560,23,A,CHENOVE Vieux Bourg,6710988,B23
263,Alphonse Mairey,269976838,23,R,Les Ateliers,6710988,B23
261,Bazin,269976836,23,R,Les Ateliers,6710988,B23
523,Carraz,269976839,23,R,Les Ateliers,6710988,B23
1623,CHENÔVE Centre,269976834,23,R,Les Ateliers,6710988,B23
262,Gambetta,269976837,23,R,Les Ateliers,6710988,B23
124,Les Ateliers,269976841,23,R,Les Ateliers,6710988,B23
1262,Sembat,269976840,23,R,Les Ateliers,6710988,B23
1624,Thibaut,269976835,23,R,Les Ateliers,6710988,B23
515,Vieux Bourg,269976833,23,R,Les Ateliers,6710988,B23
60,Atria,270406410|270404106,30,A,Grand Marché,13395456,Proxi 30
57,Bois du Roy,270406407|270404103,30,A,Grand Marché,13395456,Proxi 30
1136,Bressey-sur-Tille,270406401|270404097,30,A,Grand Marché,13395456,Proxi 30
1138,Bressey Zone Artisanale,270406402|270404098,30,A,Grand Marché,13395456,Proxi 30
1052,Capucines,270406403|270404099,30,A,Grand Marché,13395456,Proxi 30
1066,Château,270406414,30,A,Grand Marché,13395456,Proxi 30
1333,CHEVIGNY Mairie,270406404|270404100,30,A,Grand Marché,13395456,Proxi 30
1067,Collège Rostand,270406415,30,A,Grand Marché,13395456,Proxi 30
1651,Grand Marché,270406413|270404109,30,A,Grand Marché,13395456,Proxi 30
56,Lycee Boivin,270406406|270404102,30,A,Grand Marché,13395456,Proxi 30
59,Lycee de Serres,270406409|270404105,30,A,Grand Marché,13395456,Proxi 30
1334,Moliere,270406405|270404101,30,A,Grand Marché,13395456,Proxi 30
61,Quetignerot,270406411|270404107,30,A,Grand Marché,13395456,Proxi 30
1650,Quetigny C.Cial,270406412|270404108,30,A,Grand Marché,13395456,Proxi 30
58,Visitation,270406408|270404104,30,A,Grand Marché,13395456,Proxi 30
99,Atria,270438915|270438149,30,R,BRESSEY,13395456,Proxi 30
102,Bois du Roy,270438918|270438152,30,R,BRESSEY,13395456,Proxi 30
1136,Bressey-sur-Tille,270438924|270438158,30,R,BRESSEY,13395456,Proxi 30
1137,Bressey Zone Artisanale,270438923|270438157,30,R,BRESSEY,13395456,Proxi 30
1058,Capucines,270438922|270438156,30,R,BRESSEY,13395456,Proxi 30
1064,Château,270438146,30,R,BRESSEY,13395456,Proxi 30
113,CHEVIGNY Mairie,270438921|270438155,30,R,BRESSEY,13395456,Proxi 30
1063,Collège Rostand,270438145,30,R,BRESSEY,13395456,Proxi 30
1651,Grand Marché,270438913|270438147,30,R,BRESSEY,13395456,Proxi 30
1172,Lycee Boivin,270438919|270438153,30,R,BRESSEY,13395456,Proxi 30
100,Lycee de Serres,270438916|270438150,30,R,BRESSEY,13395456,Proxi 30
1335,Moliere,270438920|270438154,30,R,BRESSEY,13395456,Proxi 30
98,Quetignerot,270438914|270438148,30,R,BRESSEY,13395456,Proxi 30
101,Visitation,270438917|270438151,30,R,BRESSEY,13395456,Proxi 30
897,Artisans,270469379,31,A,Grand Marché,13395456,Proxi 31
60,Atria,270469389,31,A,Grand Marché,13395456,Proxi 31
57,Bois du Roy,270469386,31,A,Grand Marché,13395456,Proxi 31
1052,Capucines,270469382,31,A,Grand Marché,13395456,Proxi 31
1333,CHEVIGNY Mairie,270469383,31,A,Grand Marché,13395456,Proxi 31
892,Géraniums,270469380,31,A,Grand Marché,13395456,Proxi 31
1651,Grand Marché,270469392,31,A,Grand Marché,13395456,Proxi 31
56,Lycee Boivin,270469385,31,A,Grand Marché,13395456,Proxi 31
59,Lycee de Serres,270469388,31,A,Grand Marché,13395456,Proxi 31
1132,Magny sur Tille,270469377,31,A,Grand Marché,13395456,Proxi 31
1326,Menuisiers,270469378,31,A,Grand Marché,13395456,Proxi 31
1334,Moliere,270469384,31,A,Grand Marché,13395456,Proxi 31
893,Peret,270469381,31,A,Grand Marché,13395456,Proxi 31
61,Quetignerot,270469390,31,A,Grand Marché,13395456,Proxi 31
1650,Quetigny C.Cial,270469391,31,A,Grand Marché,13395456,Proxi 31
58,Visitation,270469387,31,A,Grand Marché,13395456,Proxi 31
891,Artisans,270502925,31,R,MAGNY,13395456,Proxi 31
99,Atria,270502915,31,R,MAGNY,13395456,Proxi 31
102,Bois du Roy,270502918,31,R,MAGNY,13395456,Proxi 31
1058,Capucines,270502922,31,R,MAGNY,13395456,Proxi 31
113,CHEVIGNY Mairie,270502921,31,R,MAGNY,13395456,Proxi 31
896,Géraniums,270502924,31,R,MAGNY,13395456,Proxi 31
1651,Grand Marché,270502913,31,R,MAGNY,13395456,Proxi 31
1172,Lycee Boivin,270502919,31,R,MAGNY,13395456,Proxi 31
100,Lycee de Serres,270502916,31,R,MAGNY,13395456,Proxi 31
1132,Magny sur Tille,270502927,31,R,MAGNY,13395456,Proxi 31
1327,Menuisiers,270502926,31,R,MAGNY,13395456,Proxi 31
1335,Moliere,270502920,31,R,MAGNY,13395456,Proxi 31
895,Peret,270502923,31,R,MAGNY,13395456,Proxi 31
98,Quetignerot,270502914,31,R,MAGNY,13395456,Proxi 31
101,Visitation,270502917,31,R,MAGNY,13395456,Proxi 31
837,Complexe Funéraire,270535937,32,A,Piscine Olympique,13395456,Proxi 32
824,CREPS,270535939,32,A,Piscine Olympique,13395456,Proxi 32
823,De Coubertin,270535938,32,A,Piscine Olympique,13395456,Proxi 32
26,Piscine Olympiqu,270535940,32,A,Piscine Olympique,13395456,Proxi 32
837,Complexe Funéraire,270568452,32,R,Complexe Funéraire,13395456,Proxi 32
835,CREPS,270568450,32,R,Complexe Funéraire,13395456,Proxi 32
836,De Coubertin,270568451,32,R,Complexe Funéraire,13395456,Proxi 32
26,Piscine Olympiqu,270568449,32,R,Complexe Funéraire,13395456,Proxi 32
629,Bourroches Eiffel,270599179,33,A,FLAVIGNEROT,13421568,Proxi 33
659,Cent Ecus,270599174,33,A,FLAVIGNEROT,13421568,Proxi 33
0,Combe à la Serpent,270599173,33,A,FLAVIGNEROT,13421568,Proxi 33
0,Corcelles les Mo,270599171,33,A,FLAVIGNEROT,13421568,Proxi 33
0,FLAVIGNEROT,270599169,33,A,FLAVIGNEROT,13421568,Proxi 33
0,Les Pins,270599172,33,A,FLAVIGNEROT,13421568,Proxi 33
1621,Monge,270599180,33,A,FLAVIGNEROT,13421568,Proxi 33
660,Noblemaire,270599175,33,A,FLAVIGNEROT,13421568,Proxi 33
661,Patte dOie,270599176,33,A,FLAVIGNEROT,13421568,Proxi 33
0,Rente Neuve,270599170,33,A,FLAVIGNEROT,13421568,Proxi 33
628,Rossignol Eiffel,270599178,33,A,FLAVIGNEROT,13421568,Proxi 33
664,Roussottes,270599177,33,A,FLAVIGNEROT,13421568,Proxi 33
604,Bourroches Eiffel,270633730,33,R,Monge,13421568,Proxi 33
0,Cent Ecus,270633735,33,R,Monge,13421568,Proxi 33
0,Combe à la Serpent,270633736,33,R,Monge,13421568,Proxi 33
0,Corcelles les Mo,270633737,33,R,Monge,13421568,Proxi 33
0,FLAVIGNEROT,270633740,33,R,Monge,13421568,Proxi 33
0,Les Pins,270633738,33,R,Monge,13421568,Proxi 33
1621,Monge,270633729,33,R,Monge,13421568,Proxi 33
655,Noblemaire,270633734,33,R,Monge,13421568,Proxi 33
654,Patte dOie,270633733,33,R,Monge,13421568,Proxi 33
0,Rente Neuve,270633739,33,R,Monge,13421568,Proxi 33
605,Rossignol Eiffel,270633731,33,R,Monge,13421568,Proxi 33
663,Roussottes,270633732,33,R,Monge,13421568,Proxi 33
1045,AÉROPORT,270663944,EXP,A,Gare SNCF,13395456,Express
1041,BA 102,270663945,EXP,A,Gare SNCF,13395456,Express
186,Chancenotte,270663940,EXP,A,Gare SNCF,13395456,Express
4,Gare SNCF,270663937,EXP,A,Gare SNCF,13395456,Express
123,Gare SNCF,270663938,EXP,A,Gare SNCF,13395456,Express
195,Longvic Mairie,270663943,EXP,A,Gare SNCF,13395456,Express
237,Monge,270663939,EXP,A,Gare SNCF,13395456,Express
193,Prevots,270663942,EXP,A,Gare SNCF,13395456,Express
192,Valentin,270663941,EXP,A,Gare SNCF,13395456,Express
1044,AÉROPORT,270696962,EXP,R,BA 102,13395456,Express
1041,BA 102,270696961,EXP,R,BA 102,13395456,Express
137,Chancenotte,270696966,EXP,R,BA 102,13395456,Express
4,Gare SNCF,270696968,EXP,R,BA 102,13395456,Express
127,Longvic Mairie,270696963,EXP,R,BA 102,13395456,Express
270,Monge,270696967,EXP,R,BA 102,13395456,Express
1292,Prevots,270696964,EXP,R,BA 102,13395456,Express
131,Valentin,270696965,EXP,R,BA 102,13395456,Express
25,Auditorium,271058946,40,A,Toison dOr,13395456,Flexo 40
1400,Boutaric,271058949,40,A,Toison dOr,13395456,Flexo 40
110,Cracovie,271058953,40,A,Toison dOr,13395456,Flexo 40
107,CRAM,271058954,40,A,Toison dOr,13395456,Flexo 40
1342,Dallas CRI,271058950,40,A,Toison dOr,13395456,Flexo 40
549,Epirey Cap Nord,271058952,40,A,Toison dOr,13395456,Flexo 40
586,Malines,271058956,40,A,Toison dOr,13395456,Flexo 40
548,Mayence,271058951,40,A,Toison dOr,13395456,Flexo 40
1398,Poincaré,271058947,40,A,Toison dOr,13395456,Flexo 40
573,Quignard,271058957,40,A,Toison dOr,13395456,Flexo 40
1615,République,271058945,40,A,Toison dOr,13395456,Flexo 40
1078,Toison dOr,271058960,40,A,Toison dOr,13395456,Flexo 40
1371,Toison dOr,271058959,40,A,Toison dOr,13395456,Flexo 40
1399,York,271058948,40,A,Toison dOr,13395456,Flexo 40
587,Yser,271058955,40,A,Toison dOr,13395456,Flexo 40
336,Zenith,271058958,40,A,Toison dOr,13395456,Flexo 40
24,Auditorium,271091469,40,R,République,13395456,Flexo 40
1401,Boutaric,271091466,40,R,République,13395456,Flexo 40
109,Cracovie,271091463,40,R,République,13395456,Flexo 40
108,CRAM,271091462,40,R,République,13395456,Flexo 40
484,Epirey Cap Nord,271091464,40,R,République,13395456,Flexo 40
580,Malines,271091460,40,R,République,13395456,Flexo 40
547,Mayence,271091465,40,R,République,13395456,Flexo 40
1403,Poincaré,271091468,40,R,République,13395456,Flexo 40
593,Quignard,271091459,40,R,République,13395456,Flexo 40
1615,République,271091470,40,R,République,13395456,Flexo 40
1078,Toison dOr,271091457,40,R,République,13395456,Flexo 40
1402,York,271091467,40,R,République,13395456,Flexo 40
579,Yser,271091461,40,R,République,13395456,Flexo 40
1390,Zenith,271091458,40,R,République,13395456,Flexo 40
891,Artisans,271124238,41,A,Chevigny ZI,13395456,Flexo 41
99,Atria,271124227,41,A,Chevigny ZI,13395456,Flexo 41
1053,Avenue de Tavaux,271124240,41,A,Chevigny ZI,13395456,Flexo 41
1321,Champs Creux,271124230,41,A,Chevigny ZI,13395456,Flexo 41
1322,CHEVIGNY,271124231,41,A,Chevigny ZI,13395456,Flexo 41
1055,CHEVIGNY Zone Industrielle,271124242,41,A,Chevigny ZI,13395456,Flexo 41
1054,Excellence 2000,271124241,41,A,Chevigny ZI,13395456,Flexo 41
890,Fonderie,271124237,41,A,Chevigny ZI,13395456,Flexo 41
1651,Grand Marché,271124225,41,A,Chevigny ZI,13395456,Flexo 41
1325,J.Moulin,271124234,41,A,Chevigny ZI,13395456,Flexo 41
1324,Kennedy,271124233,41,A,Chevigny ZI,13395456,Flexo 41
1323,LOgive,271124232,41,A,Chevigny ZI,13395456,Flexo 41
100,Lycee de Serres,271124228,41,A,Chevigny ZI,13395456,Flexo 41
1326,Menuisiers,271124236,41,A,Chevigny ZI,13395456,Flexo 41
98,Quetignerot,271124226,41,A,Chevigny ZI,13395456,Flexo 41
111,Seurre,271124235,41,A,Chevigny ZI,13395456,Flexo 41
114,Seurre,271124239,41,A,Chevigny ZI,13395456,Flexo 41
101,Visitation,271124229,41,A,Chevigny ZI,13395456,Flexo 41
891,Artisans,271157255,41,R,Grand Marché,13395456,Flexo 41
60,Atria,271157264,41,R,Grand Marché,13395456,Flexo 41
1057,Avenue de Tavaux,271157251,41,R,Grand Marché,13395456,Flexo 41
1332,Champs Creux,271157261,41,R,Grand Marché,13395456,Flexo 41
1331,CHEVIGNY,271157260,41,R,Grand Marché,13395456,Flexo 41
1055,CHEVIGNY Zone Industrielle,271157249,41,R,Grand Marché,13395456,Flexo 41
1056,Excellence 2000,271157250,41,R,Grand Marché,13395456,Flexo 41
890,Fonderie,271157254,41,R,Grand Marché,13395456,Flexo 41
1651,Grand Marché,271157267,41,R,Grand Marché,13395456,Flexo 41
1328,J.Moulin,271157257,41,R,Grand Marché,13395456,Flexo 41
1329,Kennedy,271157258,41,R,Grand Marché,13395456,Flexo 41
1330,LOgive,271157259,41,R,Grand Marché,13395456,Flexo 41
59,Lycee de Serres,271157263,41,R,Grand Marché,13395456,Flexo 41
1326,Menuisiers,271157253,41,R,Grand Marché,13395456,Flexo 41
61,Quetignerot,271157265,41,R,Grand Marché,13395456,Flexo 41
1650,Quetigny C.Cial,271157266,41,R,Grand Marché,13395456,Flexo 41
111,Seurre,271157252,41,R,Grand Marché,13395456,Flexo 41
114,Seurre,271157256,41,R,Grand Marché,13395456,Flexo 41
58,Visitation,271157262,41,R,Grand Marché,13395456,Flexo 41
